x,y,track_fid,track_seg_id,track_seg_point_id,ele
138.937582,35.353717,0,0,358,482.8
138.937518,35.353764,0,0,359,483.6
138.93739,35.353846,0,0,360,484.4
138.937358,35.353865,0,0,361,485.4
138.937325,35.353884,0,0,362,486
138.93726,35.353921,0,0,363,486.6
138.93719,35.353946,0,0,364,487
138.937045,35.35398,0,0,365,487.6
138.937009,35.353983,0,0,366,488
138.936973,35.353986,0,0,367,488.4
138.936904,35.353985,0,0,368,489
138.936836,35.35398,0,0,369,489.6
138.936769,35.35397,0,0,370,490
138.936702,35.353955,0,0,371,490.6
138.936635,35.353945,0,0,372,491
138.936579,35.353924,0,0,373,491.6
138.936516,35.353917,0,0,374,492
138.936448,35.35391,0,0,375,492.6
138.936375,35.353895,0,0,376,493
138.936229,35.353866,0,0,377,493.2
138.936166,35.353854,0,0,378,493.6
138.93604,35.35383,0,0,379,494
138.935959,35.35382,0,0,380,494.4
138.935959,35.35382,0,0,381,494.8
138.935806,35.353806,0,0,382,495.2
138.935734,35.353799,0,0,383,495.4
138.935666,35.353793,0,0,384,495.6
138.935598,35.35379,0,0,385,496
138.935561,35.353792,0,0,386,496.4
138.935524,35.353793,0,0,387,497
138.935378,35.353776,0,0,388,497.6
138.935378,35.353776,0,0,389,498.2
138.935215,35.353775,0,0,390,499
138.935215,35.353775,0,0,391,499.8
138.935096,35.353765,0,0,392,500.2
138.935057,35.35376,0,0,393,500.8
138.934963,35.353749,0,0,394,501.2
138.934869,35.353727,0,0,395,501.4
138.934786,35.353716,0,0,396,501.6
138.934652,35.353691,0,0,397,501.8
138.93461,35.353684,0,0,398,502
138.934526,35.35367,0,0,399,502.2
138.93444,35.353658,0,0,400,502.4
138.934348,35.353652,0,0,401,502.6
138.934252,35.353639,0,0,402,503
138.934152,35.353624,0,0,403,503.6
138.934,35.353595,0,0,404,503.8
138.933949,35.353586,0,0,405,504
138.93384,35.353568,0,0,406,504
138.933715,35.353566,0,0,407,503.8
138.933601,35.353545,0,0,408,503.6
138.933487,35.35352,0,0,409,503.2
138.933372,35.353485,0,0,410,503
138.933262,35.353449,0,0,411,502.8
138.933147,35.353414,0,0,412,502.4
138.933033,35.353379,0,0,413,502.2
138.932787,35.353331,0,0,414,501.8
138.932662,35.353309,0,0,415,501.8
138.932527,35.35331,0,0,416,501.6
138.932462,35.353298,0,0,417,501.6
138.932398,35.353286,0,0,418,501.6
138.932205,35.35325,0,0,419,501.8
138.93214,35.353239,0,0,420,502
138.932011,35.353217,0,0,421,502
138.931881,35.35319,0,0,422,502
138.931654,35.353141,0,0,423,502.2
138.931557,35.353119,0,0,424,502
138.931362,35.353074,0,0,425,502
138.931225,35.353049,0,0,426,502
138.931123,35.353035,0,0,427,502.2
138.931022,35.35302,0,0,428,502.4
138.93082,35.35299,0,0,429,502.4
138.930684,35.352965,0,0,430,502.4
138.930615,35.352954,0,0,431,502.6
138.930546,35.352943,0,0,432,502.6
138.930338,35.352906,0,0,433,502.6
138.930269,35.352891,0,0,434,502.8
138.93013,35.352862,0,0,435,503.2
138.92992,35.352818,0,0,436,503.6
138.929711,35.352774,0,0,437,503.8
138.92964,35.352763,0,0,438,504
138.92957,35.352752,0,0,439,504.4
138.929429,35.35273,0,0,440,504.8
138.929288,35.352708,0,0,441,505
138.929154,35.352688,0,0,442,505.2
138.92902,35.352665,0,0,443,505.6
138.928885,35.352643,0,0,444,505.8
138.928682,35.352613,0,0,445,506
138.928614,35.352606,0,0,446,505.8
138.928479,35.352591,0,0,447,505.6
138.928274,35.352584,0,0,448,505.6
138.928069,35.352577,0,0,449,505.6
138.927964,35.352579,0,0,450,505.4
138.927858,35.352581,0,0,451,505.6
138.927647,35.352585,0,0,452,505.8
138.927579,35.352587,0,0,453,506.2
138.92751,35.352588,0,0,454,506.4
138.927373,35.35259,0,0,455,506.8
138.927238,35.35259,0,0,456,507.6
138.927103,35.352584,0,0,457,508.4
138.92697,35.352574,0,0,458,508.8
138.926835,35.352571,0,0,459,509
138.926704,35.352569,0,0,460,509.2
138.926574,35.352568,0,0,461,509.4
138.926442,35.352569,0,0,462,509.4
138.926314,35.352574,0,0,463,509.4
138.926187,35.352583,0,0,464,509.4
138.925968,35.352601,0,0,465,509.4
138.925877,35.352611,0,0,466,509.8
138.925694,35.352631,0,0,467,510.2
138.925571,35.352642,0,0,468,510.8
138.925571,35.352642,0,0,469,511.4
138.925452,35.352646,0,0,470,512.4
138.925284,35.35262,0,0,471,513.2
138.925233,35.3526,0,0,472,513.8
138.925089,35.352527,0,0,473,514.2
138.925048,35.352493,0,0,474,514.4
138.924981,35.352407,0,0,475,514.6
138.924923,35.352319,0,0,476,514.6
138.924868,35.352224,0,0,477,515
138.924822,35.352124,0,0,478,515.2
138.924779,35.352018,0,0,479,515.2
138.924747,35.351914,0,0,480,515.4
138.924728,35.351812,0,0,481,515.6
138.92471,35.351714,0,0,482,515.8
138.924682,35.351609,0,0,483,516
138.924638,35.351506,0,0,484,516.4
138.924582,35.351404,0,0,485,516.6
138.924516,35.351306,0,0,486,516.8
138.924436,35.351211,0,0,487,516.8
138.924337,35.351122,0,0,488,516.6
138.924206,35.351085,0,0,489,516.2
138.924005,35.35106,0,0,490,516
138.923935,35.351072,0,0,491,515.8
138.923794,35.351095,0,0,492,515.6
138.923674,35.351169,0,0,493,515.4
138.923568,35.351324,0,0,494,515.4
138.92355,35.351383,0,0,495,515.4
138.923513,35.351501,0,0,496,515.6
138.923503,35.351615,0,0,497,515.6
138.923502,35.351725,0,0,498,516
138.923498,35.351833,0,0,499,516.6
138.923491,35.351936,0,0,500,517.8
138.923472,35.352038,0,0,501,519.2
138.923432,35.352139,0,0,502,520.6
138.923369,35.352227,0,0,503,521.6
